district,year,week,rainfall_mm,temp_avg_c,humidity_pct
Anuradhapura,2012,11,13.559999999999999,27.389999999999997,75.66571428571429
Anuradhapura,2012,12,2.4499999999999997,27.358571428571427,64.37428571428572
Anuradhapura,2012,13,31.56,27.56714285714286,74.19714285714285
Anuradhapura,2012,14,31.57,28.525714285714287,72.28285714285714
Anuradhapura,2012,15,38.78,27.985714285714288,76.75857142857141
Anuradhapura,2012,16,20.72,27.762857142857143,76.52857142857144
Anuradhapura,2012,17,19.59,27.244285714285716,83.44142857142857
Anuradhapura,2012,18,3.9,28.28142857142857,72.98428571428572
Anuradhapura,2012,19,0.74,29.20285714285714,70.00285714285714
Anuradhapura,2012,20,0.0,29.28142857142857,71.76
Anuradhapura,2012,21,0.61,28.481428571428573,72.12142857142858
Anuradhapura,2012,22,0.09,29.169999999999998,72.46142857142857
Anuradhapura,2012,23,0.5800000000000001,29.244285714285716,68.76714285714286
Anuradhapura,2012,24,1.77,29.068571428571428,67.42857142857143
Anuradhapura,2012,25,3.28,28.349999999999998,70.73714285714286
Anuradhapura,2012,26,2.01,28.271428571428572,69.48285714285714
Anuradhapura,2012,27,1.94,29.107142857142858,66.40714285714286
Anuradhapura,2012,28,29.759999999999998,28.624285714285715,70.31285714285714
Anuradhapura,2012,29,0.64,28.49285714285714,71.68571428571428
Anuradhapura,2012,30,0.53,28.564285714285713,70.81571428571428
Anuradhapura,2012,31,0.04,28.717142857142857,67.99714285714286
Anuradhapura,2012,32,1.49,28.95,66.92714285714285
Anuradhapura,2012,33,3.39,28.75142857142857,66.51857142857143
Anuradhapura,2012,34,1.3900000000000001,28.934285714285714,65.13857142857142
Anuradhapura,2012,35,3.8200000000000003,28.205714285714286,70.19285714285715
Anuradhapura,2012,36,2.09,28.55857142857143,67.89571428571428
Anuradhapura,2012,37,1.65,29.044285714285714,65.76571428571428
Anuradhapura,2012,38,12.219999999999999,29.03857142857143,67.78714285714285
Anuradhapura,2012,39,41.629999999999995,27.777142857142856,73.78571428571429
Anuradhapura,2012,40,1.77,28.657142857142855,69.25714285714285
Anuradhapura,2012,41,140.03,27.035714285714285,81.17142857142858
Anuradhapura,2012,42,112.98,25.557142857142857,88.64999999999999
Anuradhapura,2012,43,136.72,25.705714285714286,90.19285714285715
Anuradhapura,2012,44,151.31,25.381428571428575,90.6842857142857
Anuradhapura,2012,45,61.14,25.467142857142857,89.86142857142856
Anuradhapura,2012,46,21.31,25.13714285714286,88.33
Anuradhapura,2012,47,52.48,25.62142857142857,84.5442857142857
Anuradhapura,2012,48,59.56,24.178571428571427,88.33285714285715
Anuradhapura,2012,49,78.43,25.157142857142855,89.39142857142858
Anuradhapura,2012,50,27.42,24.011428571428574,87.18571428571428
Anuradhapura,2012,51,305.24,24.582857142857144,92.64714285714285
Anuradhapura,2012,52,146.63,25.405714285714286,93.50714285714285
Anuradhapura,2013,1,38.67,24.858571428571427,89.90857142857143
Anuradhapura,2013,2,130.64,24.425714285714285,91.89
Anuradhapura,2013,3,2.21,23.024285714285714,84.83428571428571
Anuradhapura,2013,4,20.79,24.330000000000002,87.49
Anuradhapura,2013,5,1.31,23.65857142857143,85.39714285714285
Anuradhapura,2013,6,60.4,25.004285714285714,88.15142857142857
Anuradhapura,2013,7,124.0,25.05,88.95285714285714
Anuradhapura,2013,8,6.84,24.642857142857142,85.59857142857143
Anuradhapura,2013,9,0.13,24.374285714285715,84.51142857142858
Anuradhapura,2013,10,89.24000000000001,25.91714285714286,89.52142857142857
Anuradhapura,2013,11,23.75,25.584285714285716,86.11714285714285
Anuradhapura,2013,12,45.029999999999994,25.442857142857143,84.61857142857141
Anuradhapura,2013,13,38.8,26.98857142857143,84.26142857142858
Anuradhapura,2013,14,1.6,26.965714285714284,83.02
Anuradhapura,2013,15,24.07,27.21142857142857,83.71000000000001
Anuradhapura,2013,16,10.5,27.509999999999998,84.73571428571428
Anuradhapura,2013,17,19.150000000000002,27.554285714285715,83.15285714285714
Anuradhapura,2013,18,52.58,27.012857142857143,88.50142857142858
Anuradhapura,2013,19,29.56,27.59,86.87428571428572
Anuradhapura,2013,20,27.25,27.025714285714287,86.71428571428571
Anuradhapura,2013,21,0.63,27.12142857142857,85.23285714285714
Anuradhapura,2013,22,7.5,26.675714285714285,85.51142857142858
Anuradhapura,2013,23,5.02,26.807142857142857,83.42142857142858
Anuradhapura,2013,24,2.5100000000000002,27.37,77.81142857142856
Anuradhapura,2013,25,3.31,27.204285714285714,77.66
Anuradhapura,2013,26,2.63,27.330000000000002,78.35000000000001
Anuradhapura,2013,27,23.869999999999997,27.225714285714282,76.14285714285714
Anuradhapura,2013,28,2.0,26.79285714285714,77.62285714285714
Anuradhapura,2013,29,0.6900000000000001,27.134285714285713,76.11
Anuradhapura,2013,30,4.34,27.148571428571426,75.78857142857143
Anuradhapura,2013,31,0.98,27.858571428571427,72.03571428571429
Anuradhapura,2013,32,32.839999999999996,27.21,75.72857142857143
Anuradhapura,2013,33,13.51,27.19142857142857,76.80857142857143
Anuradhapura,2013,34,0.01,28.424285714285713,70.17999999999999
Anuradhapura,2013,35,33.37,28.05,76.17571428571429
Anuradhapura,2013,36,40.84,26.502857142857145,79.20571428571428
Anuradhapura,2013,37,10.08,26.972857142857144,76.36857142857141
Anuradhapura,2013,38,2.19,27.777142857142856,75.42428571428572
Anuradhapura,2013,39,0.0,28.215714285714284,70.47714285714285
Anuradhapura,2013,40,0.1,27.965714285714284,70.1842857142857
Anuradhapura,2013,41,1.3599999999999999,28.082857142857144,70.6
Anuradhapura,2013,42,60.07,27.284285714285716,77.16142857142857
Anuradhapura,2013,43,9.46,27.04,78.57571428571428
Anuradhapura,2013,44,59.730000000000004,26.75857142857143,82.50428571428571
Anuradhapura,2013,45,45.44,26.231428571428573,82.56857142857143
Anuradhapura,2013,46,48.97,25.54,86.63428571428572
Anuradhapura,2013,47,51.28,25.712857142857143,85.14571428571428
Anuradhapura,2013,48,39.24,25.002857142857145,85.71428571428571
Anuradhapura,2013,49,69.21,24.915714285714284,89.06714285714285
Anuradhapura,2013,50,25.29,24.787142857142857,86.07857142857142
Anuradhapura,2013,51,2.74,24.117142857142856,83.99285714285715
Anuradhapura,2013,52,1.7,24.0,80.13
Anuradhapura,2014,1,18.95,24.12857142857143,83.38142857142857
Anuradhapura,2014,2,97.24999999999999,24.414285714285715,87.25714285714287
Anuradhapura,2014,3,41.53,24.259999999999998,86.28999999999999
Anuradhapura,2014,4,1.26,24.095714285714283,80.0942857142857
Anuradhapura,2014,5,8.31,25.042857142857144,80.05142857142857
Anuradhapura,2014,6,0.02,24.18,70.58857142857143
Anuradhapura,2014,7,0.0,25.704285714285714,68.53
Anuradhapura,2014,8,9.5,27.027142857142856,72.53714285714285
Anuradhapura,2014,9,21.380000000000003,26.990000000000002,70.71000000000001
Anuradhapura,2014,10,3.53,27.455714285714286,68.96571428571428
Anuradhapura,2014,11,0.0,27.47142857142857,64.04142857142857
Anuradhapura,2014,12,3.13,28.807142857142857,66.47
Anuradhapura,2014,13,0.01,28.547142857142855,62.99857142857143
Anuradhapura,2014,14,7.07,30.232857142857142,57.55428571428571
Anuradhapura,2014,15,29.6,29.325714285714287,70.03
Anuradhapura,2014,16,34.22,29.22714285714286,69.39571428571428
Anuradhapura,2014,17,24.53,29.405714285714286,72.78714285714285
Anuradhapura,2014,18,119.78999999999999,27.475714285714286,83.18285714285715
Anuradhapura,2014,19,67.81,26.715714285714284,88.29285714285713
Anuradhapura,2014,20,0.14,27.554285714285715,85.52857142857144
Anuradhapura,2014,21,0.35,27.478571428571428,83.91
Anuradhapura,2014,22,1.7,28.002857142857145,82.85714285714286
Anuradhapura,2014,23,1.8900000000000001,28.15857142857143,78.60000000000001
Anuradhapura,2014,24,0.89,28.092857142857145,78.69285714285715
Anuradhapura,2014,25,0.31,28.511428571428574,75.93999999999998
Anuradhapura,2014,26,0.14,28.974285714285713,72.26142857142858
Anuradhapura,2014,27,7.24,28.407142857142855,74.84857142857143
Anuradhapura,2014,28,1.6400000000000001,28.041428571428572,72.73
Anuradhapura,2014,29,0.28,28.24142857142857,73.18714285714285
Anuradhapura,2014,30,0.37,28.677142857142858,70.49142857142857
Anuradhapura,2014,31,1.0899999999999999,28.610000000000003,70.20428571428572
Anuradhapura,2014,32,9.07,28.54714285714286,68.21
Anuradhapura,2014,33,33.41,26.814285714285713,75.00571428571428
Anuradhapura,2014,34,28.53,27.092857142857145,78.25
Anuradhapura,2014,35,0.54,28.03,71.29428571428572
Anuradhapura,2014,36,7.38,27.389999999999997,75.11142857142856
Anuradhapura,2014,37,5.26,28.34,70.79428571428572
Anuradhapura,2014,38,1.17,28.524285714285718,70.25571428571429
Anuradhapura,2014,39,88.18,28.232857142857142,75.88714285714286
Anuradhapura,2014,40,60.160000000000004,26.824285714285715,82.50142857142858
Anuradhapura,2014,41,10.38,26.834285714285716,83.35285714285715
Anuradhapura,2014,42,102.97,26.325714285714287,85.39714285714285
Anuradhapura,2014,43,86.73,25.907142857142855,87.36
Anuradhapura,2014,44,65.74000000000001,25.384285714285713,88.71428571428571
Anuradhapura,2014,45,31.63,24.907142857142855,83.66571428571429
Anuradhapura,2014,46,36.35,25.83285714285714,88.25857142857141
Anuradhapura,2014,47,143.54000000000002,25.414285714285715,91.02714285714286
Anuradhapura,2014,48,147.82,24.782857142857143,92.89285714285714
Anuradhapura,2014,49,39.14,24.80857142857143,91.25428571428571
Anuradhapura,2014,50,37.69,24.944285714285716,91.73
Anuradhapura,2014,51,246.78,25.07857142857143,93.05142857142857
Anuradhapura,2014,52,235.2,24.324285714285715,94.53571428571429
Anuradhapura,2015,1,20.05,24.842857142857145,90.26714285714286
Anuradhapura,2015,2,0.77,23.455714285714286,86.95857142857143
Anuradhapura,2015,3,0.38,23.41714285714286,86.12857142857142
Anuradhapura,2015,4,1.6800000000000002,23.81714285714286,87.01857142857143
Anuradhapura,2015,5,2.29,24.194285714285716,85.49857142857142
Anuradhapura,2015,6,60.65,24.405714285714286,88.20571428571428
Anuradhapura,2015,7,50.519999999999996,24.59142857142857,87.7
Anuradhapura,2015,8,0.5800000000000001,23.495714285714286,80.24428571428572
Anuradhapura,2015,9,36.33,25.547142857142855,87.08571428571429
Anuradhapura,2015,10,9.209999999999999,25.642857142857142,84.84
Anuradhapura,2015,11,21.25,25.62142857142857,84.19714285714285
Anuradhapura,2015,12,3.37,25.315714285714286,81.99428571428572
Anuradhapura,2015,13,27.78,26.21142857142857,81.46285714285715
Anuradhapura,2015,14,35.2,27.157142857142855,83.97714285714287
Anuradhapura,2015,15,34.89,27.024285714285714,83.85428571428572
Anuradhapura,2015,16,49.82,26.974285714285713,82.25999999999999
Anuradhapura,2015,17,53.17,26.78142857142857,86.36571428571428
Anuradhapura,2015,18,33.33,26.90857142857143,86.42571428571429
Anuradhapura,2015,19,42.36,27.165714285714284,85.25999999999999
Anuradhapura,2015,20,128.82999999999998,26.58857142857143,89.42142857142858
Anuradhapura,2015,21,16.59,27.115714285714287,88.21428571428571
Anuradhapura,2015,22,0.26,27.092857142857145,88.60571428571428
Anuradhapura,2015,23,10.34,26.687142857142856,88.90714285714286
Anuradhapura,2015,24,2.02,26.907142857142855,86.05714285714285
Anuradhapura,2015,25,1.42,27.037142857142857,85.98428571428572
Anuradhapura,2015,26,2.86,27.164285714285715,82.35857142857142
Anuradhapura,2015,27,1.45,27.45285714285714,82.37428571428572
Anuradhapura,2015,28,0.35,27.812857142857144,78.00714285714285
Anuradhapura,2015,29,0.53,28.04,75.30999999999999
Anuradhapura,2015,30,0.81,27.614285714285717,74.95571428571428
Anuradhapura,2015,31,2.3600000000000003,27.93285714285714,74.1557142857143
Anuradhapura,2015,32,1.1300000000000001,28.33285714285714,72.77
Anuradhapura,2015,33,54.75,28.391428571428573,74.76714285714286
Anuradhapura,2015,34,14.29,27.594285714285714,78.09571428571428
Anuradhapura,2015,35,1.37,28.204285714285714,73.68857142857142
Anuradhapura,2015,36,81.99,28.038571428571426,77.87428571428572
Anuradhapura,2015,37,9.98,26.444285714285716,80.51571428571428
Anuradhapura,2015,38,2.05,27.580000000000002,78.15285714285713
Anuradhapura,2015,39,32.870000000000005,27.08857142857143,79.89
Anuradhapura,2015,40,58.01,26.321428571428573,85.38857142857144
Anuradhapura,2015,41,11.33,26.779999999999998,83.25428571428571
Anuradhapura,2015,42,70.94,26.697142857142858,84.61285714285714
Anuradhapura,2015,43,72.3,26.497142857142855,87.38857142857144
Anuradhapura,2015,44,183.25,25.065714285714286,90.31714285714285
Anuradhapura,2015,45,138.42,25.485714285714288,89.28999999999999
Anuradhapura,2015,46,203.37,25.282857142857143,91.56714285714285
Anuradhapura,2015,47,76.98,25.80857142857143,91.98857142857142
Anuradhapura,2015,48,40.17,25.395714285714288,91.85142857142857
Anuradhapura,2015,49,74.58,25.5,93.49
Anuradhapura,2015,50,84.07,25.70285714285714,93.32571428571428
Anuradhapura,2015,51,59.36,25.294285714285714,90.36857142857141
Anuradhapura,2015,52,19.77,24.52285714285714,85.10000000000001
Anuradhapura,2015,53,73.52,25.207142857142856,89.56857142857143
Anuradhapura,2016,1,45.33,24.83142857142857,89.74285714285715
Anuradhapura,2016,2,0.05,23.51571428571429,85.4557142857143
Anuradhapura,2016,3,15.21,24.704285714285714,86.9357142857143
Anuradhapura,2016,4,2.0999999999999996,24.01142857142857,84.20857142857143
Anuradhapura,2016,5,0.01,24.024285714285714,82.92571428571429
Anuradhapura,2016,6,0.16999999999999998,24.76571428571429,84.76285714285714
Anuradhapura,2016,7,24.21,25.825714285714287,86.53857142857143
Anuradhapura,2016,8,3.9899999999999998,25.792857142857144,84.22714285714287
Anuradhapura,2016,9,0.5599999999999999,26.254285714285714,82.16571428571429
Anuradhapura,2016,10,3.45,27.08285714285714,78.48428571428572
Anuradhapura,2016,11,0.2,27.674285714285713,70.25428571428571
Anuradhapura,2016,12,0.41,28.77285714285714,64.93714285714286
Anuradhapura,2016,13,24.19,29.05,72.12714285714286
